Account_ID,Customer_ID,Account_Type,Branch_Code,Balance_PHP,Credit_Score,Interest_Rate,Loan_Amount_PHP,Loan_Type,Loan_Status,Transaction_ID,Transaction_Type,Transaction_Amount_PHP,Transaction_Date,Merchant_ID,Merchant_Category,Card_Type,Credit_Limit_PHP,Overdue_Amount_PHP,Monthly_Income_PHP
406482,3163,Current,ILO,7005.34,845,6.47,412361.19,Auto,Rejected,9972911,Debit,14175.25,9/16/2023,780328,Travel,Debit,86505.94,4871.72,35109.9
716162,7467,Current,ILO,19186.68,712,6.09,227119.47,Personal,Pending,3553704,Credit,38823.35,4/27/2023,206172,Utilities,Credit,57920.14,2856.64,53781.22
807786,6918,Savings,CEB,4729.28,534,3.88,467820.08,Personal,Closed,5343535,Debit,4710.02,6/8/2022,394581,Shopping,Credit,58858.92,8995.58,96549.1
614539,6632,Time Deposit,CEB,77403.3,373,4.69,37727.72,Business,Closed,6355694,Debit,9948.95,2/23/2022,276768,Travel,Debit,79978.91,10655.9,16965.78
230138,9747,Current,DVO,15169.32,807,2,16632.06,Home,Approved,5558868,Debit,12506.34,6/9/2022,125015,Shopping,Debit,56497.8,11321.29,54849.36
105494,1563,Current,ILO,63500.57,349,1.44,84774.74,Home,Approved,6888007,Credit,34172.17,9/7/2022,651428,Utilities,Credit,27808.18,17253.86,51108.57
718665,4297,Current,GEN,45913.23,744,9.32,126773.36,Auto,Approved,3993010,Debit,33045.2,12/14/2023,262092,Travel,Debit,29808.13,15194.45,72961.33
825465,8237,Savings,ILO,18977.69,300,3.58,277242.95,Home,Rejected,8974038,Debit,24707.75,3/11/2022,940630,Shopping,Debit,31163.07,23592.04,85326.81
820898,8954,Savings,ILO,86250.22,793,6.44,288949.98,Personal,Approved,6038352,Credit,41449.47,9/15/2022,195392,Healthcare,Debit,42908.38,3058.01,18791.14
950117,9117,Time Deposit,MNL,3464.44,323,6.35,236963.96,Personal,Closed,2517797,Credit,43627.73,10/10/2022,563528,Healthcare,Debit,73615.57,23507.21,25090.91
668721,8097,Time Deposit,DVO,58140.85,689,4.87,81145.01,Personal,Approved,3174374,Debit,34965.41,8/1/2022,232558,Groceries,Debit,58372.56,12032.94,67511.71
736527,2186,Savings,DVO,28405.15,757,9.67,253674.59,Home,Closed,7724244,Credit,42630.86,12/21/2022,360345,Healthcare,Credit,49389.26,19370.41,52375.69
266547,2373,Current,MNL,59820.16,391,7.31,173780.15,Home,Approved,1655902,Credit,31686.51,8/11/2023,218254,Groceries,Credit,77820.88,2809.78,51440.35
315738,8074,Savings,GEN,38746.37,731,7.11,238830.86,Auto,Rejected,6602173,Debit,14051.4,3/31/2022,640493,Shopping,Debit,89046.52,27848.57,62168.06
758807,5439,Savings,CEB,75712.02,631,4.78,110304.74,Personal,Closed,7956892,Credit,17070.61,3/26/2022,172204,Shopping,Debit,94380.18,641.05,20653.43
660117,9633,Time Deposit,GEN,99298.18,456,7.58,12224.48,Personal,Approved,8738723,Debit,46583.4,8/12/2023,204145,Healthcare,Credit,76590.68,24080.58,99944.93
508877,9332,Savings,GEN,15293.98,446,9.3,384363.98,Personal,Pending,4991723,Debit,31744.85,3/30/2023,438115,Groceries,Debit,93124.27,13045.02,63307.11
167097,1303,Savings,GEN,4308.3,313,4.94,321931.8,Business,Rejected,8546961,Debit,2834.65,8/31/2023,563756,Healthcare,Debit,33407.26,20909.36,91547.08
912390,3533,Current,GEN,8254.37,367,8.04,135057.33,Home,Pending,4815400,Debit,10008.25,4/4/2023,981055,Travel,Debit,65720.59,21382.98,85577.12
627536,6364,Savings,ILO,98569.07,402,4.76,49875.01,Business,Rejected,5147429,Debit,32921.71,10/8/2023,780936,Healthcare,Debit,41170.4,15025.73,43730.43
822282,8370,Time Deposit,CEB,93348.49,775,6.1,484829.59,Business,Rejected,2986183,Credit,30137.78,2/25/2023,343983,Travel,Debit,81677.52,27400.24,14456.49
424872,1861,Time Deposit,CEB,67998.8,501,2.2,56941.06,Personal,Pending,6334116,Credit,25939.37,4/21/2022,926454,Groceries,Debit,28651.39,12087.01,91255.91
486614,7236,Current,DVO,42545.76,526,8.87,360438.76,Business,Pending,3354862,Debit,43205.86,11/11/2022,195335,Utilities,Debit,82015.25,27088.64,11248.09
833948,6190,Current,GEN,38598.37,522,2.84,415467.38,Auto,Approved,7569272,Credit,35441.67,3/14/2023,322075,Utilities,Debit,85254.27,2205.1,89497.55
973872,2995,Time Deposit,ILO,86572.31,605,3.59,493585.9,Business,Rejected,8999462,Credit,37660.73,7/8/2023,558500,Travel,Credit,15929.87,5987.04,48764.36
504857,6446,Time Deposit,GEN,5514.51,711,3.07,215241.11,Auto,Rejected,3852860,Credit,2630.08,4/15/2023,617949,Travel,Debit,38658.59,20101.53,90525.61
171641,2927,Savings,DVO,14594.87,495,8.01,25222.44,Personal,Approved,4674731,Credit,4366.15,12/12/2023,834694,Shopping,Debit,16618.09,6217.39,19149.14
876175,8526,Current,ILO,6315.07,625,9.27,127937.33,Personal,Approved,7798634,Debit,36455.45,10/25/2023,785044,Healthcare,Credit,73259.74,14621.56,78272.73
386622,5059,Savings,CEB,46773.16,786,8.57,124364.83,Business,Pending,8646379,Credit,3030.89,12/27/2022,125650,Shopping,Debit,24765.9,8890.94,76458.65
933739,4262,Time Deposit,ILO,62284.74,397,7.78,334149.56,Home,Pending,2300488,Debit,32962.01,5/3/2022,107032,Travel,Credit,95848.65,29228.6,36509.81
200163,6424,Savings,CEB,42262.09,384,7.02,202655.6,Home,Pending,1255379,Debit,37340.32,12/25/2022,328926,Groceries,Debit,96681.69,4813.64,16631.81
378550,7883,Time Deposit,CEB,63014.12,428,9.73,423929.3,Home,Pending,6036169,Debit,17659.24,12/31/2023,484668,Travel,Credit,70401.23,25713.4,27937.46
991085,5406,Time Deposit,GEN,32131.67,317,3.75,289733.28,Home,Rejected,1994437,Debit,38758.7,4/26/2023,244509,Groceries,Credit,96311.83,10850.84,33603.74
158987,7206,Current,GEN,68078.97,721,4.06,282932.41,Home,Pending,6750697,Credit,17492.71,7/7/2022,478799,Shopping,Credit,22961.58,20988.1,64908.55
938686,6768,Savings,DVO,8982.48,757,7.25,33696.16,Auto,Pending,1066434,Credit,34211.38,2/24/2023,489377,Groceries,Debit,33526.04,9701.34,93581.67
549336,6712,Time Deposit,ILO,2105.15,839,2.28,484014.23,Home,Approved,9273691,Debit,22488.38,1/22/2022,118576,Groceries,Debit,11945.96,14112.27,38185.03
298841,1629,Current,GEN,33211,695,5.68,111680.17,Auto,Approved,1564055,Debit,5330.46,3/4/2023,612088,Groceries,Debit,83843.76,11625.14,96197.1
185865,3251,Current,MNL,66285.89,452,3.05,358284.4,Business,Rejected,4740855,Credit,15917.63,3/11/2022,277595,Groceries,Credit,91974.89,12620.7,14665.28
434492,7264,Time Deposit,CEB,37519.07,380,2.18,235101.76,Home,Rejected,2455150,Credit,37798.19,7/21/2022,582256,Shopping,Credit,98954.74,13967.91,72935.01
820111,3864,Current,CEB,60597.22,307,3.52,220906.4,Personal,Pending,9097879,Credit,46278.95,3/2/2023,179102,Healthcare,Debit,22246.07,2818.84,47675.48
894401,8548,Time Deposit,ILO,42144.94,637,4.55,167759.99,Home,Rejected,8524920,Credit,37473.82,7/10/2022,445433,Utilities,Debit,41233.07,22499.29,60978.61
181301,4310,Current,ILO,85686.42,768,9.94,498378.07,Business,Rejected,6057070,Debit,40186.04,11/21/2022,151298,Travel,Credit,78229.8,27863.47,26906.89
466633,4266,Savings,GEN,81209.88,303,6.65,41744.14,Home,Pending,3001088,Debit,39569,7/1/2022,585995,Travel,Debit,82505.48,14759.13,70252.24
463242,1059,Time Deposit,CEB,16332.22,429,2.43,345853.55,Auto,Approved,8867932,Debit,17377.77,9/16/2023,949319,Utilities,Debit,71082.18,14753.76,68507.59
350385,4269,Time Deposit,ILO,49361.48,748,8.39,180259.17,Personal,Closed,2902690,Credit,15838.49,7/4/2023,273719,Groceries,Credit,32715.13,20647.98,65350.24
973909,8131,Current,CEB,51889.69,664,7.05,126356.09,Home,Approved,2102148,Credit,48537.98,6/11/2023,758050,Groceries,Debit,37791.2,1893.31,82937.58
705366,4786,Time Deposit,DVO,14185.41,304,6.96,358569.91,Business,Pending,2568995,Debit,29773.99,10/3/2022,394411,Utilities,Debit,71886.27,6738.27,35126.32
542746,3662,Current,ILO,44101.09,394,8.02,228695.27,Auto,Closed,5231983,Credit,18150.54,9/22/2023,655109,Groceries,Debit,31147.49,11301.91,18366.54
700156,4060,Time Deposit,ILO,69287.85,698,5.74,50672.74,Personal,Rejected,3111702,Credit,14179.85,10/27/2023,364551,Shopping,Debit,56391.85,20238.81,52167.64
861236,8119,Savings,CEB,7860.86,683,4,261302.12,Auto,Closed,5802292,Debit,17443.72,7/14/2023,271095,Groceries,Credit,92308.36,26043.94,47919.05
332937,8682,Time Deposit,CEB,91293.99,360,2.08,417576.59,Auto,Rejected,9832591,Credit,46302.74,8/26/2022,191336,Healthcare,Credit,29654.7,5639.32,23265.29
653973,4858,Time Deposit,ILO,7221.65,785,4.23,150257.28,Home,Rejected,9409812,Debit,3341.87,3/5/2023,341408,Shopping,Debit,14395.2,22094.42,46662.58
579212,1733,Current,MNL,30698.77,750,8.83,318815.92,Personal,Pending,3276862,Credit,5160.27,12/13/2022,660717,Healthcare,Credit,71525.76,25884.02,61423.6
907511,1429,Time Deposit,MNL,56859.77,352,2.03,217715.71,Business,Rejected,1106919,Credit,28713.21,8/31/2022,148055,Shopping,Debit,17991.52,25142.48,29071.63
960362,1638,Savings,CEB,37843.68,600,5.7,317915.81,Auto,Closed,1877729,Debit,33107.3,10/1/2023,975335,Travel,Debit,46875.85,17712.09,78746.39
540221,8487,Current,CEB,36693.77,402,4.91,414651.08,Home,Closed,4389700,Credit,27871.96,6/26/2022,616627,Healthcare,Credit,27985.85,2532.56,91841.66
556843,9137,Current,MNL,20311.3,697,4.08,435213.43,Personal,Approved,9593205,Debit,28274.61,7/23/2023,357035,Utilities,Debit,17096.14,6931.52,70881.21
391008,5627,Time Deposit,DVO,34051.64,715,3.09,354307.89,Personal,Closed,2258533,Debit,29461.99,10/16/2022,530054,Travel,Credit,6095.31,91.39,18890.6
854841,5739,Savings,CEB,55626.53,360,1.76,119971.1,Auto,Closed,9663133,Debit,8636.94,5/23/2022,280333,Travel,Credit,7389.43,14933.06,85464.36
152633,9413,Current,ILO,71843.69,660,1.72,44402.42,Personal,Approved,5982893,Credit,27632.68,4/29/2023,407087,Utilities,Credit,89130.61,13908.21,79133.88
638964,2887,Time Deposit,DVO,10000.62,543,7.54,121311.65,Personal,Closed,4155901,Credit,5446.22,5/5/2022,429106,Healthcare,Credit,65583.17,26643.26,78406.64
965370,4148,Time Deposit,MNL,95864.65,639,3.84,113644.03,Home,Rejected,2188174,Credit,18220.32,9/30/2022,744147,Healthcare,Debit,12889.23,15794.7,30526.37
854837,2005,Time Deposit,DVO,42961.54,403,9.3,300446.72,Auto,Rejected,4104613,Debit,15082.18,11/12/2023,158854,Shopping,Credit,51500.55,14111.28,81906.9
721385,8594,Time Deposit,ILO,55499.39,322,1.34,259725.54,Home,Rejected,1498824,Debit,37205.98,10/10/2022,974470,Shopping,Debit,48581.81,3800.86,44929.26
197216,4585,Savings,ILO,21856.65,320,3.79,249401.45,Home,Pending,2565972,Credit,28552.35,10/16/2023,110743,Utilities,Credit,15113.28,13140.76,89569.95
999338,4194,Time Deposit,ILO,87174.96,542,5.78,53755.2,Auto,Approved,3822965,Debit,46489.14,5/25/2022,917930,Travel,Debit,78717.71,15660.99,47985.93
994089,4920,Time Deposit,MNL,32893.83,454,9.77,125361.91,Business,Approved,5877819,Debit,20255.69,2/24/2022,247816,Utilities,Debit,17655.65,1468.11,24429.23
493608,9595,Time Deposit,ILO,49273.14,549,1.72,140605.43,Home,Approved,5796840,Credit,2851.69,8/16/2023,723108,Groceries,Credit,66771.52,21825.13,23397.85
935570,7794,Savings,DVO,16720.65,568,7.98,295460.55,Business,Pending,7541737,Debit,49488.68,9/25/2023,851243,Utilities,Credit,95522.65,14598.03,41779.47
253395,1632,Time Deposit,MNL,59932.77,312,4.68,452967.44,Home,Closed,8976066,Credit,27994.26,5/16/2023,413932,Travel,Credit,46095.53,24589.11,26809.29
125262,5686,Time Deposit,DVO,41769.68,362,5.65,370177.2,Business,Rejected,7985688,Credit,26678.81,3/27/2023,327116,Shopping,Credit,64518.22,6578.44,73863.98
376612,4776,Savings,DVO,63454.92,685,1.91,99716.46,Auto,Rejected,8812823,Debit,13124.38,6/17/2023,278545,Travel,Debit,28146.99,5905.33,22485.37
563377,8924,Savings,CEB,22615.17,823,8.24,458598.89,Home,Pending,3324779,Credit,40186.88,8/4/2023,938990,Utilities,Credit,98567.14,10440.32,84859.95
295954,6997,Savings,GEN,58593.02,789,5.29,85528.51,Personal,Closed,5716408,Credit,5031.29,5/15/2023,530930,Healthcare,Debit,13988.56,5552.83,93249.86
522148,2721,Savings,GEN,8933.03,341,9.17,323375.58,Personal,Rejected,9958024,Credit,17394.94,5/17/2022,770473,Utilities,Debit,42311.92,15304.04,32567.14
805325,3571,Time Deposit,GEN,41795.65,643,3.77,338798.37,Personal,Pending,1808800,Credit,24780.14,2/3/2023,746112,Groceries,Debit,70417.15,21028.35,44413.95
330415,5057,Time Deposit,DVO,52499.89,772,4.17,322167.94,Auto,Pending,8213153,Debit,32227.69,11/2/2022,840848,Travel,Credit,93309.02,26282.38,52350.43
137451,5978,Current,ILO,30741.09,486,4.25,32132.42,Business,Closed,5270863,Credit,47188.36,8/8/2023,121259,Travel,Debit,89552.77,22774.07,70443.26
290426,1411,Savings,ILO,10511.95,726,3.77,381754.31,Auto,Approved,3789241,Debit,9907.85,1/7/2023,570943,Travel,Credit,40543.31,22156.92,37670.85
908410,5906,Time Deposit,DVO,5029.7,506,9.63,315099.55,Home,Closed,7074494,Credit,11059.77,5/27/2022,581788,Healthcare,Credit,43100.61,9827.45,53261.07
740007,7511,Savings,ILO,24556.34,722,3.02,456047.72,Personal,Closed,9086289,Debit,26202.9,6/29/2022,580546,Groceries,Credit,76323.82,9922,63442.46
507917,9325,Time Deposit,CEB,76499.67,728,5.36,91217.77,Personal,Closed,3780800,Credit,32969.51,3/7/2022,817718,Shopping,Debit,53143.15,10421.95,32544.56
247842,2507,Time Deposit,GEN,17115.02,740,9.24,390189.89,Personal,Pending,8366128,Debit,11731.7,12/29/2023,878903,Travel,Credit,18377.99,5698.49,67654.58
796694,6247,Savings,ILO,57553.33,471,1.75,417179.62,Personal,Approved,6496626,Debit,41455.82,8/22/2023,674311,Utilities,Debit,13535.96,27356.57,89946.6
927675,9089,Current,DVO,38747.14,499,9.55,453454.51,Home,Pending,7148163,Credit,36179.8,8/26/2022,457426,Utilities,Credit,91788.07,27599.74,44142.87
399654,4971,Time Deposit,DVO,60579.23,730,6.78,288657.96,Personal,Pending,1529615,Debit,2607.9,12/17/2023,402120,Shopping,Debit,48382.62,25343.5,39873.42
891989,4200,Time Deposit,GEN,96952.06,552,4.75,99695.66,Personal,Pending,6319980,Debit,5774.83,12/20/2022,546991,Healthcare,Debit,41499.23,26418.68,65222.64
460162,3265,Current,CEB,7238.95,587,9,279559.31,Home,Closed,4437543,Credit,33271.09,12/2/2022,671081,Utilities,Credit,93923.46,29212.81,50008.07
423339,3200,Time Deposit,CEB,86469.79,374,1.13,481303.52,Personal,Approved,2149495,Debit,19130.68,9/28/2022,858785,Healthcare,Debit,9342.17,23763.03,59360.16
843156,2666,Time Deposit,ILO,40164.27,314,6.98,35762.35,Auto,Rejected,7400394,Credit,17304.52,6/21/2022,243827,Groceries,Debit,8071.16,16111.95,53298.42
378853,5770,Time Deposit,CEB,41756.37,534,5.41,96957.61,Personal,Rejected,7272427,Debit,39147.49,6/22/2023,511543,Shopping,Credit,89903.91,21725.72,37471.29
709973,6363,Time Deposit,DVO,47943.33,553,4.87,208313.16,Home,Pending,4389421,Credit,32536.33,3/15/2023,671857,Healthcare,Credit,14533.23,14088.66,68029.34
622535,4903,Savings,GEN,95010.38,707,4.18,86091.74,Home,Closed,1632700,Debit,44493.46,12/15/2023,838787,Shopping,Debit,22849.62,24733.69,46734.78
118129,3394,Savings,DVO,43002.77,321,5.62,42268.37,Business,Closed,4244548,Debit,49097.02,6/29/2022,399257,Shopping,Credit,6208.48,1949.07,24305.62
409986,6188,Time Deposit,CEB,15966.14,832,5.28,45576.43,Auto,Rejected,1380012,Debit,44852.91,10/1/2022,265670,Healthcare,Debit,30824.19,20597.21,67265.75
207525,3054,Time Deposit,CEB,36357.41,409,2.71,438047.93,Auto,Closed,9267486,Debit,44272.74,10/24/2022,923506,Utilities,Debit,69199.9,16180.27,96080.53
791651,5981,Current,DVO,69252.8,459,6.6,197594.01,Auto,Closed,9685059,Debit,3924.23,8/31/2022,509628,Groceries,Debit,36141.27,8282.41,29340.75
342125,7504,Current,GEN,62015.7,753,5.84,23644.84,Auto,Approved,5519628,Debit,34614.1,8/21/2022,954855,Groceries,Debit,75963.12,8059.04,77933.32
945413,7030,Savings,ILO,99172.67,696,7.12,153805.35,Auto,Approved,5655226,Credit,40778.33,4/21/2022,617603,Travel,Debit,13846.11,27520.3,58330.59
171042,2940,Current,ILO,59547.27,628,3.57,289878.22,Business,Approved,7786107,Debit,39197.54,3/4/2022,141424,Groceries,Debit,94152.9,15965.57,75349.72
355965,6004,Time Deposit,ILO,56939.56,369,8.49,343604.09,Home,Rejected,5211290,Debit,35054.62,2/24/2023,210047,Groceries,Credit,62725.35,14521.59,89365.67
816979,7030,Current,CEB,58238.61,754,8.37,199096.54,Personal,Approved,9623627,Debit,23665.06,9/8/2022,379813,Groceries,Credit,82286.93,9235.04,28779.19
486733,1423,Savings,CEB,80893.54,509,2.73,166669.05,Auto,Closed,6366044,Debit,30317.54,9/1/2023,813510,Healthcare,Credit,78552.57,26488.14,43833.17
936891,9751,Time Deposit,DVO,15220.75,754,2.34,285577.48,Personal,Pending,9731717,Credit,35126.59,2/20/2023,709500,Utilities,Debit,95677.75,12866.7,98593.73
333877,7442,Time Deposit,DVO,15109.75,788,8.78,390855.81,Business,Pending,2663754,Debit,17332.91,10/5/2022,249006,Utilities,Debit,70983.98,6172.4,51306.06
645317,7998,Current,MNL,98682.26,576,6.54,165228.52,Personal,Approved,7881242,Debit,12871.5,6/2/2022,531750,Healthcare,Credit,44438.85,11499.41,87106.19
149699,6991,Time Deposit,GEN,27056.16,427,1.6,315499.31,Business,Rejected,5174587,Credit,49081.47,5/27/2023,925865,Groceries,Credit,94784.01,12216.29,72042.44
387355,7644,Savings,CEB,41124.57,346,7.37,392669.28,Auto,Closed,9230767,Debit,36902.42,1/8/2023,363984,Utilities,Debit,48455.25,9631.15,46939.55
196369,6412,Time Deposit,ILO,64069.65,368,5.43,472196.43,Personal,Approved,2034212,Debit,2932.45,5/18/2022,259136,Travel,Debit,40174.48,17244.88,49906
708208,2563,Time Deposit,ILO,85827.34,308,4.98,201699.43,Business,Rejected,3720228,Debit,44303.74,7/27/2023,163607,Utilities,Debit,84757.72,16978.47,50514.63
131793,2724,Time Deposit,MNL,24154.43,514,8.35,20274.65,Home,Rejected,7790051,Credit,13905.97,11/2/2023,334893,Shopping,Credit,8462.14,18795.59,66145.27
597123,6966,Savings,GEN,26962.44,728,9.36,465023.39,Business,Pending,1391294,Debit,32486.04,1/20/2022,829286,Shopping,Credit,25570.55,16345.27,53445.76
156799,2052,Time Deposit,CEB,4162.68,390,5.97,452394.03,Personal,Approved,4791797,Credit,24638.27,2/16/2022,267421,Groceries,Credit,14349.63,28858.58,99132.7
702040,5782,Current,GEN,77399.32,609,9.87,29476.77,Home,Pending,6227123,Debit,12340.21,2/11/2023,594481,Travel,Debit,65673.49,14929.38,13075.57
296325,8221,Current,DVO,27720.68,502,6.36,489353.95,Business,Closed,8212979,Debit,29145.27,11/2/2022,997252,Groceries,Debit,18651.31,12865.11,93527.96
971889,8747,Current,DVO,5287.87,491,8.98,469078.92,Personal,Closed,5168508,Credit,6548.65,7/4/2022,168652,Shopping,Credit,60100.72,6514.43,34285.89
461782,4742,Savings,MNL,64266.25,644,5.02,290144.37,Personal,Approved,3603194,Debit,33032.42,1/30/2022,844909,Travel,Debit,97517.38,15848.37,64400.26
619338,9179,Time Deposit,DVO,35139.93,727,3.01,417899.39,Auto,Rejected,7041341,Debit,16465.93,1/19/2023,882392,Travel,Credit,83610.3,26767.34,69621.91
342015,4180,Time Deposit,CEB,71403.61,442,7.21,363449.9,Home,Rejected,6734767,Debit,39455.61,4/16/2022,388895,Groceries,Debit,76815.63,8142.67,94281.46
948001,8674,Savings,GEN,34621.53,773,3.56,334676.48,Home,Closed,5653825,Debit,25457,8/11/2022,661217,Shopping,Credit,85072.85,3386.44,29272.71
464754,7650,Savings,GEN,12229.09,389,9.69,417962.05,Business,Closed,5779730,Credit,5702.65,9/3/2022,177808,Travel,Credit,47795.66,3004.37,44114.06
368960,2237,Time Deposit,MNL,90350.28,587,1.21,340690.24,Personal,Rejected,1119728,Credit,9155.24,8/26/2022,987455,Utilities,Credit,93628.59,23950.54,53165.04
756542,4805,Time Deposit,GEN,57142.92,639,9.08,15760.23,Personal,Closed,9691810,Debit,3736.57,10/17/2022,344515,Healthcare,Debit,47042.44,6644.74,90639.99
636411,5467,Savings,GEN,53248.08,578,6.41,231407.96,Auto,Rejected,9567617,Credit,33728.8,1/31/2023,244396,Shopping,Credit,39458.14,3751.73,76687.57
370612,4776,Time Deposit,GEN,74319.06,484,9.08,196323.81,Home,Pending,8106664,Debit,31693.7,7/5/2023,677160,Groceries,Credit,92843.82,17461.15,29124.61
408695,8070,Current,MNL,44283.51,826,3.18,107805.55,Auto,Closed,1524810,Credit,24152.81,11/2/2023,516243,Utilities,Debit,44315.69,7625.67,97507.09
133752,2661,Savings,CEB,13490.65,736,8.37,327405.8,Personal,Approved,7968764,Credit,4836.72,1/22/2023,970078,Healthcare,Credit,48855.87,16198.88,37054.95
732733,8006,Savings,DVO,34901.64,437,7.32,336419.1,Business,Approved,6038570,Credit,25768.34,5/22/2023,674995,Healthcare,Credit,51919.39,10696.55,49490.43
555128,9163,Savings,GEN,73716.61,704,2.04,173888.38,Auto,Closed,4633009,Credit,1049.84,5/7/2023,506282,Shopping,Credit,62987.76,12573.21,22502.57
577664,7945,Time Deposit,CEB,51721.12,379,8.34,146604.13,Business,Rejected,6712781,Credit,42623.36,7/10/2022,460948,Travel,Debit,35914.36,8694.15,74066.55
540851,4974,Current,CEB,85947.99,475,9.06,470058.59,Personal,Rejected,8609190,Debit,49285.96,3/16/2023,788128,Groceries,Debit,34009.6,13619.59,98585.42
526279,3705,Current,CEB,40233.13,841,1.58,147535.82,Auto,Approved,2496516,Debit,6221.56,6/2/2023,653194,Travel,Debit,33296.79,12422.78,56302.25
199296,3289,Current,ILO,34927.21,597,5.57,302993.69,Business,Rejected,3268236,Credit,47100.66,1/27/2022,778666,Groceries,Credit,97120.87,4366.27,31961.98
631701,6231,Savings,DVO,4315.81,451,5.11,248390.22,Auto,Closed,3993534,Debit,35345.23,1/4/2023,180918,Travel,Credit,12614.77,21152.8,91720.02
278613,7076,Current,GEN,34255.67,393,5.03,102849.35,Home,Rejected,5993529,Credit,48696.86,3/11/2023,888700,Healthcare,Debit,80168.68,14536.3,15533.37
913905,4406,Savings,ILO,43514.5,412,1.2,230493.38,Home,Closed,1671243,Credit,27344.87,6/22/2022,992713,Travel,Credit,64664.31,11568.42,28140.85
